objectId,Year,Make,Model,Category,createdAt,updatedAt
k4x1WAXEZ9,2019,Acura,MDX Sport Hybrid,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
xiuaACVHIm,2019,Acura,RLX Sport Hybrid,Sedan,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
hRySxJexbG,2019,Audi,A6,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
3V6UiNPcsa,2020,Volvo,XC40,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
ZIUyePmTUL,2019,Audi,Q5,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
IQ4VfhGUnv,2019,Audi,A4,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
LAsic8cF0o,2019,Audi,Q7,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
qLWZQZpHWY,2019,Audi,Q8,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
KegjzAaXJ2,2019,Audi,RS 5,"Sedan, Coupe",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
uqBo3T1sHU,2019,Acura,MDX,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
HcLCgxYpnA,2019,Acura,NSX,Coupe,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
s8PL6aoYRy,2019,Audi,A7,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
BsrsAho8K3,2019,Alfa Romeo,4C Spider,Convertible,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
Pj3LtYhfOx,2020,Volvo,XC60,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
bOlyekNqwt,2019,Acura,RDX,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
RMG3R3vsCw,2020,Volkswagen,Tiguan,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
PGFBTmE2L6,2020,Volvo,XC90,SUV1992,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
qaKbuo5AT9,2019,Audi,A8,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
Tkm6RAiXMk,2019,BMW,4 Series,"Convertible, Sedan, Coupe",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
r9nUwoh749,2019,Acura,TLX,Sedan,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
mTQ0bSYkrY,2019,Acura,ILX,Sedan,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
IM66EEMjxe,2019,BMW,2 Series,"Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
sLLtnh5CNL,2019,Audi,A3,"Convertible, Sedan",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
HrfJ77bDEq,2019,Audi,S5,"Sedan, Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
hxBd1z7ewE,2019,Audi,A4 allroad,Wagon,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
WHqkPTraez,2019,Audi,e-tron,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
66pQq50mso,2020,Volkswagen,Jetta,Sedan,2020-01-27T20:44:18.039Z,2020-01-27T20:44:18.039Z
GoIb4TNqDz,2019,Audi,Q3,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
FBvxwCM8vu,2019,Audi,RS 3,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
kgUoGEiena,2019,Alfa Romeo,Stelvio,SUV,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
aycZC5J2yw,2019,Alfa Romeo,Giulia,Sedan,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
juIznkRAZE,2019,Audi,A5,"Coupe, Sedan, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
Ob5YiBNNIn,2019,Acura,RLX,Sedan,2020-01-27T20:44:18.044Z,2020-01-27T20:44:18.044Z
8ZTMjzHn9X,2019,Audi,S3,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
pe7eJ4gnen,2019,Audi,S4,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
ATAeU1NdOi,2019,BMW,3 Series,"Sedan, Wagon",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
orUpo0E0vC,2019,Audi,SQ5,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
KhES0MZcmQ,2019,BMW,5 Series,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
cR3800xX9I,2019,BMW,M5,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
vAAn0VApSF,2019,BMW,i8,"Convertible, Coupe",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
E5Nznq1T2p,2019,BMW,8 Series,"Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
aKCqI0lYGI,2019,BMW,M6,Coupe,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
VIhUyOqv71,2019,BMW,i3,Hatchback,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
XBrBhQmegp,2019,BMW,7 Series,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
jaHnDRVmdp,2019,BMW,X3,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
tHGwhMRQQb,2019,BMW,6 Series,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
iFCVGMra0O,2019,BMW,M4,"Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
UrwYndiCmO,2019,Audi,TT,Coupe,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
hPNqqtDTH1,2019,Cadillac,Escalade,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
jPUGrODd0n,2019,Buick,Regal Sportback,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
b1gzw7oX90,2019,BMW,X6 M,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
rJUe9JJjYP,2019,BMW,X2,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
8BoPqgaMmq,2019,Cadillac,CTS-V,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
Z3DPbJhczG,2019,BMW,X1,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
VMdmpIMkre,2019,BMW,X6,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
5SQO904EKs,2019,BMW,X4,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
ydHCEwuOSK,2019,Chevrolet,Camaro,"Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
bdW1WipxOD,2019,Cadillac,Escalade ESV,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
7rEqkISfEg,2019,Chevrolet,Blazer,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
bUID4Xe3GM,2019,Cadillac,CT6,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
OvJ1MbKJ7E,2019,BMW,X5,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
TBvFCspGgt,2019,Buick,Regal TourX,Wagon,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
8o6fButQzD,2019,Chevrolet,Colorado Crew Cab,Pickup,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
iL7xFdHl3K,2019,Chevrolet,Bolt EV,Hatchback,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
BmG5IqBkAo,2019,Cadillac,CT6-V,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
KRZ7KM1gCr,2019,BMW,M2,Coupe,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
DnI5QxWFIA,2019,BMW,X7,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
DBxB7Fmlrj,2019,Buick,Envision,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
NCa9BCUXGA,2019,Buick,Cascada,Convertible,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
HgIDfTJIxQ,2019,Cadillac,XT5,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
gA8GmQ6bsz,2019,Cadillac,XT4,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
7aW91qXGjR,2019,Buick,Encore,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
EKjjWdBykw,2019,Buick,Enclave,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
VjLnWMAK4l,2019,Cadillac,CTS,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
kVDbBVlC7w,2019,Chevrolet,Cruze,"Sedan, Hatchback",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
awEF9ZwubP,2019,Chevrolet,Equinox,SUV,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
k5iF1PYOaL,2019,Chevrolet,Corvette,"Coupe, Convertible",2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
red9UTu8fA,2019,BMW,Z4,Convertible,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
YoSf7DjkX5,2019,Cadillac,XTS,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
XzU7AIvyeG,2019,Buick,LaCrosse,Sedan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
OMSftwK8IO,2019,Cadillac,ATS-V,Coupe,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
tQjEc8cJ8B,2019,Cadillac,ATS,Coupe,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
YP2Mf2anan,2019,Chevrolet,Express 2500 Cargo,Van/Minivan,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
e4S9bbVWIp,2019,Chevrolet,Colorado Extended Cab,Pickup,2020-01-27T20:44:18.045Z,2020-01-27T20:44:18.045Z
AEpMzZOnKV,2019,Chevrolet,Express 2500 Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
s7oSo0M9y7,2019,Chevrolet,Express 3500 Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
atFHXEgXYw,2019,Chevrolet,Impala,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
OxT9QW16ZW,2019,Chevrolet,Silverado 2500 HD Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
iObFnlwCdJ,2019,Chevrolet,Malibu,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
KLXRvqnAIf,2019,Chevrolet,Silverado 2500 HD Double Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
kmfBx990rf,2019,Chevrolet,Silverado 1500 Regular Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
GiRoJanAFO,2019,Chevrolet,Express 3500 Cargo,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
R6FTcHj2kE,2019,Chevrolet,Silverado 1500 LD Double Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
ncQWDq66xy,2019,Chevrolet,Silverado 2500 HD Regular Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
f2t9apHuKN,2019,Chevrolet,Silverado 1500 Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
3efpWhWzug,2019,Chevrolet,Silverado 1500 Double Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
YxUnFkrUcr,2019,Chevrolet,Sonic,"Sedan, Hatchback",2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
GunE0Ahhyd,2019,Chevrolet,Spark,Hatchback,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
mWCJ5zoFbj,2019,Chevrolet,Silverado 3500 HD Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
VkNqMZTN5f,2019,Chrysler,Pacifica Hybrid,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
feB5OmNc4A,2019,Dodge,Durango,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
A1d1zXcY5n,2019,Dodge,Charger,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
u7Evv1bet4,2019,Chevrolet,Suburban,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
YeYZ8uM1Z7,2019,Chevrolet,Trax,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
uaZ6ZXzGRp,2019,Dodge,Challenger,Coupe,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
czvEZAD0ob,2019,Chevrolet,Tahoe,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
RTczc52mmH,2019,Ford,EcoSport,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
BRoyACZLHD,2019,FIAT,500L,Hatchback,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
ZlhJO6awDf,2019,Chevrolet,Volt,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
CLFodpBcPh,2019,Chrysler,Pacifica,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
ECvyRquINn,2019,FIAT,500e,Hatchback,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
jqaCwZrPPH,2019,FIAT,500,Hatchback,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
FuchiGoVMM,2019,Dodge,Journey,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
7LxHDNE7TT,2019,Ford,F150 Super Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
kN367T77Kw,2019,Chevrolet,Suburban 3500HD,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
zEgDI23VXc,2019,Dodge,Grand Caravan Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
Rmquglmw9J,2019,Chrysler,300,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
MIZyNzuPSk,2019,FIAT,500c,Convertible,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
aKNpq4aizW,2019,Ford,Expedition MAX,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
BBIZrM3Eql,2019,Ford,Edge,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
Z0rOkKwjuf,2019,Chevrolet,Traverse,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
uExfuPZbEN,2019,Ford,Escape,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
FLOSDjLAvP,2019,FIAT,500 Abarth,Hatchback,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
F7vtqOBHMW,2019,Ford,Expedition,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
LlVSThmAXq,2019,FIAT,124 Spider,Convertible,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
4JU3SOnt71,2019,Ford,F150 SuperCrew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
ZILY8006BY,2019,Ford,F250 Super Duty Regular Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
uPir5syPGG,2019,FIAT,500X,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
MRVh65geUW,2019,FIAT,500c Abarth,Convertible,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
wxsW6AqN7R,2019,Ford,Explorer,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
FuJqB31eBE,2019,Ford,F150 Regular Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
EEflW65kE1,2019,Ford,F450 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
rtzXgeNgOS,2019,Ford,F350 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
XrFDkOJeoH,2019,Ford,Fiesta,"Hatchback, Sedan",2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
DedImXkFPS,2019,Ford,F250 Super Duty Crew Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
r50LNSyvil,2019,Ford,Ranger SuperCab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
72Vrlo4wxf,2019,Ford,F350 Super Duty Super Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
dhwD1JA7nj,2019,Ford,Flex,SUV,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
UzPiXYyxvI,2019,Ford,Fusion,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
GqWMI6elLq,2019,Ford,Transit 150 Van,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
yEGFPezu4E,2019,GMC,Canyon Crew Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
7jnMVzWPVr,2019,Genesis,G90,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
6CEQlGRy7q,2019,Ford,Fusion Energi,Sedan,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
5O2BjXUI4Y,2019,Ford,Transit Connect Cargo,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
SlPnx4lV12,2019,Ford,Transit 150 Wagon,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
97YAn0zfaS,2019,Ford,Transit 350 Van,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
20SjN3YmG5,2019,Ford,Ranger SuperCrew,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
UqBxivRhCm,2019,Ford,Mustang,"Coupe, Convertible",2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
d7lsStSuAu,2019,Ford,F250 Super Duty Super Cab,Pickup,2020-01-27T20:44:18.077Z,2020-01-27T20:44:18.077Z
Gei8TWj7Ji,2019,GMC,Sierra 1500 Double Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
24C2C2SFEg,2019,Ford,Transit 250 Van,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
8jCgRj2Cuz,2019,Ford,Transit 350 Wagon,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
w9dn8DsUs5,2019,Ford,Transit Connect Passenger,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
CYIgiVYHb7,2019,Freightliner,Sprinter 2500 Cargo,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
71EJBjSZAV,2019,Ford,Taurus,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
AaB3GxYSgC,2019,GMC,Sierra 1500 Crew Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
PWHGnLlB27,2019,GMC,Sierra 1500 Limited Double Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
O0c2vF3OlU,2019,GMC,Yukon XL,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
kxePKV1pBj,2019,Honda,CR-V,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
jSmoxFud4I,2019,Genesis,G80,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
Oqvw99xVpG,2019,GMC,Acadia,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
8ijNrwNuGE,2019,Honda,Clarity Electric,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
r3EtSXsfPL,2019,GMC,Sierra 2500 HD Double Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
Gm1BUf0ikY,2019,GMC,Sierra 2500 HD Regular Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
UMlkJd94c6,2019,Genesis,G70,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
HXrBCmU7k2,2019,GMC,Sierra 3500 HD Crew Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
wyhZDsmeYR,2019,GMC,Canyon Extended Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
irnTVMgsfQ,2019,GMC,Sierra 1500 Regular Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
gXq8CE8WC8,2019,Honda,Civic Type R,Hatchback,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
apIbmoEhA7,2019,GMC,Yukon,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
Pk5IoxYEBr,2019,GMC,Terrain,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
5CMNXF7Yfw,2019,Honda,Civic,"Coupe, Sedan, Hatchback",2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
qtD75k4YA1,2019,GMC,Sierra 2500 HD Crew Cab,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
9q6NXEUMLr,2019,Honda,Accord,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
A6Qu6b9jaT,2019,Honda,Accord Hybrid,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
8WLgIWHP09,2019,Honda,Clarity Fuel Cell,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
eVsRYAmaEE,2019,Honda,HR-V,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
dFq9wWoItu,2019,Honda,Clarity Plug-in Hybrid,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
lHP9pIS0GR,2019,Honda,Insight,Sedan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
vVoTgU2GnN,2019,Honda,Passport,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
786nNx9d2X,2019,Honda,Ridgeline,Pickup,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
2jMo41ZuhS,2019,Honda,Pilot,SUV,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
p8qFjChvDd,2019,Honda,Fit,Hatchback,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
Ck5FaknPC0,2019,Honda,Odyssey,Van/Minivan,2020-01-27T20:44:18.078Z,2020-01-27T20:44:18.078Z
21JJCm089n,2019,Hyundai,Accent,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
sPcSYnNKs7,2019,Hyundai,Ioniq Electric,Hatchback,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
BMLC9Sfw9h,2019,Hyundai,Sonata Hybrid,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
7tZV6s6BHW,2019,Hyundai,Elantra,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
9njEujFOH3,2019,Hyundai,Ioniq Plug-in Hybrid,Hatchback,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
pZRGx80XsH,2019,INFINITI,Q60,Coupe,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
HAtex6Wnlk,2019,Hyundai,Sonata,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
pyzq4Ow5oc,2019,Hyundai,NEXO,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
ZTGbJhNsmT,2019,Hyundai,Kona,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
VgbjMqpcq3,2019,Hyundai,Kona Electric,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
TLG3bbPmMk,2019,Hyundai,Elantra GT,Hatchback,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
u7QlOpoQIq,2019,INFINITI,Q50,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
n3MHo6M2Ea,2019,Hyundai,Ioniq Hybrid,Hatchback,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
GDtqfkSqHR,2019,Hyundai,Sonata Plug-in Hybrid,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
KAaaEFtOwB,2019,Hyundai,Santa Fe,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
PO26cSuSah,2019,INFINITI,Q70,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
Iqv7uSdwOL,2019,INFINITI,QX60,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
Kr4yITGtnH,2019,Hyundai,Veloster,Coupe,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
4PLzuSUnPl,2019,INFINITI,QX80,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
9N0VC2V8Lq,2019,INFINITI,QX50,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
3PQXYsurwW,2019,Hyundai,Tucson,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
RefcbmSGZD,2019,Jaguar,I-PACE,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
vYON8XL1vO,2019,INFINITI,QX30,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
MaigFrvPgw,2019,Jaguar,XE,Sedan,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
vauIYHcE2o,2019,Kia,Sedona,Van/Minivan,2020-01-27T20:44:18.114Z,2020-01-27T20:44:18.114Z
BlvHJw67FE,2019,Kia,Niro,Wagon,2020-01-27T20:44:18.114Z,2020-01-27T20:44:18.114Z
9aFNeT0JiE,2019,Jaguar,E-PACE,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
l8AObm8Y51,2019,Jeep,Compass,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
jRvW1t50cE,2019,Jeep,Grand Cherokee,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
1eU9qsZDZx,2019,Jeep,Renegade,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
1YsH0weH9q,2019,Jaguar,F-PACE,SUV,2020-01-27T20:44:18.113Z,2020-01-27T20:44:18.113Z
